,Unnamed: 0,search_string,date,tweet Id,text,Label,username
1308,899.0,"""depression hai""",2020-05-28 12:58:20+00:00,1.2659907922519327e+18,"Mere pass gharwalon ke taane hain, neend hai, depression hai, dukh hai, tumhare pass kia hai?",0.0,WesiSays
1309,652.0,"""depressed hoon""",2019-08-27 09:42:41+00:00,1.1662848919501292e+18,"  Ghamand km kro mtlb,,? Hr Roadside Romeo ko jawab den,,? Dil phenk logon se gupshup kren,,? Dsro k dil behlaen,,?",0.0,MohsinAwaan
1310,100.0,"""main suicide""",2016-12-14 12:05:51+00:00,8.090064872341791e+17, i hate exams nd life also.Agar suicide karne wale jahannum mein nhi jate to main suicide karleti.I wanna die.,0.0,BarshaSheikh25
1311,813.0,"""depression hai""",2021-07-25 08:46:37+00:00,1.419217513267843e+18,"=Mere pass tension hai
=Mere pass depression hai
=Mere pass stress hai
=Mere pass anxiety hai
=Mere pass dark circles hai
=Mere pass pimples or hair fall
bhi hai.
=Tumhare pass kya hai
ghareebo??",0.0,Huzaifanoor79
1312,914.0,"""depression hai""",2020-11-26 00:50:11+00:00,1.3317621373629645e+18,"me being ""outspoken""????? kya ab depression hai to kambal le ke leti rahi sara din sofe pe? roti rahu? tf is that logic bhai depression is different for everyone there is no token way ppl will act when they have depression and age???? bhai this shjt passed on from generation meri",0.0,joonwuxian
1313,158.0,"""depression hai""",2020-07-06 02:03:42+00:00,1.2799591732545905e+18,"Mery pass depression hai, stress hai, anxiety hai, ugliness hai, apky pass kia hai?",0.0,realirfanaziz
1314,459.0,"""depression hai""",2019-12-13 11:09:54+00:00,1.205444729116283e+18, phir tujhey nazar lagni hai or tune smjhna hai k depression hai. esi harkten na kea kr soney Watson ,0.0,askRaziel
1315,472.0,"""depressed hoon""",2021-08-31 04:08:51+00:00,1.432555962813096e+18, ,0.0,Mashoorhamza
1316,114.0,"""khud se nafrat""",2021-11-16 04:03:45+00:00,1.460458543358759e+18,"Khud ko namaz ki itni aadat daldo sajda kiye baghair tumhein sukoon hi naa aaye, itni aadat daldo ky tum agar namaz naa parhou tou tumhein khud se nafrat hone lagey.",0.0,aliraza_twittes
1317,717.0,"""depression ka""",2011-10-23 13:43:06+00:00,1.2810416051939738e+17," tapos naisip ko, depressed ka ba talaga kapag alam mo sa sarili mo na may depression ka? Naweweirdohan na ako.",0.0,greyw1nd
1318,487.0,"""depressed hoon""",2021-08-30 18:59:32+00:00,1.4324177216904602e+18, ,0.0,iiZub22
1319,834.0,"""depression hai""",2019-07-30 03:24:32+00:00,1.1560428682486006e+18," Is ""Maain"" (I) main he sansar hai, ""Tum"" (You) main ""haar"" (defeat, frustration &amp; depression) hai. Saara jagat Sant nai ho sakta. Na to achhaai ki koi seema hoti hai, na he buraai ki. Atyadhik gyan se purusaarth ka patan ho jaata hai, manushya karmhin ho jyata hai.",0.0,SalilSah
1320,924.0,"""depressed hoon""",2019-08-19 16:38:35+00:00,1.1634904547861832e+18, Usny Bi Yhi Kaha,0.0,Nadeem_Youns007
1321,639.0,"""depression hai""",2020-08-19 17:06:10+00:00,1.2961313557433836e+18," This tweet has to go hell viral because, she has to be exposed.   A girl can do koffe with karan with the girlfriend of her ex boyfriend aur didi ko depression hai yeh kaunsa depression hai behen? ",0.0,Nehachilwal1
1322,777.0,"""khud se nafrat""",2014-11-14 20:01:25+00:00,5.333490007918633e+17,  ap bhi ussi ke ho to khud se nafrat na karo !!,0.0,Ahmedmughalrox
1323,346.0,"""depressed hoon""",2021-09-01 15:17:25+00:00,1.4330865999364915e+18, Han na ,0.0,Joker1_2_5
1324,376.0,"""main suicide""",2021-06-19 04:55:57+00:00,1.4061135003011277e+18, Plz cancel kijie mam private wale baccho ka exam .nahi to main suicide kr lunga . Bohoot tension ho rhi mujhe    ,0.0,iamraj1317
1325,44.0,"""main suicide""",2022-01-18 13:21:07+00:00,1.483429243300479e+18, revised result dijiye ....nhi to main suicide kar lunga,0.0,AjayKum52273051
1326,749.0,"""depression hai""",2021-01-17 19:02:46+00:00,1.3508812671396782e+18,Kabhi kabhi lagta hai apun hi depression hai.,0.0,asalisays
1327,611.0,"""depression ka""",2012-10-16 07:40:46+00:00,2.581102204489687e+17,feeling so +ve after a long time... :) like i'm a free bird! bus yehi feeling rahe yaar kuch din.phir koi doura na pad jaye depression ka :P,0.0,madiha_1
1328,226.0,"""main marna""",2020-02-01 16:26:47+00:00,1.2236438714830643e+18,"  main marna chaunga

",0.0,BeingSaalim
1329,502.0,"""depression hai""",2019-11-18 18:54:18+00:00,1.19650190341018e+18,Jitna mukhlis depression hai kaash k koi utna mukhlis dost bhi hota.,0.0,achaw_fatima
1330,558.0,"""depression hai""",2019-10-30 05:18:43+00:00,1.189411287752573e+18,"  Kya baat.... bajpai ji, kis baat ka depression hai? Get well soon",0.0,Swapnad77040070
1331,654.0,"""depression hai""",2017-07-11 13:15:55+00:00,8.8476318058462e+17,"Har kisi ko depression hai yahan  smh 
Under 21 years old complaining about their lives is complete bs. We've seen nothing.",0.0,Saad_iAm
1332,417.0,"""depression hai""",2020-06-18 22:45:10+00:00,1.2737486208740762e+18,Kuch post karne se pehle 100 bar usko proofread karna bhi apne aap me type of depression hai.,0.0,faded_sunshinee
1333,435.0,"""depression ka""",2022-02-12 14:40:06+00:00,1.49250881827362e+18, Johns counter this ratio,0.0,4byes
1334,904.0,"""main marna""",2020-07-18 10:54:09+00:00,1.2844413200821248e+18, main Marna pasand krungi usse pehle,0.0,thesanatanikid
1335,453.0,"""khud se nafrat""",2017-03-15 20:36:23+00:00,8.421122627437036e+17,"Tm se piyar kese karon 

Mje khud se nafrat ho rahi hy",0.0,N_soul_lost
1336,221.0,"""depression hai""",2019-01-04 12:35:40+00:00,1.0811672784926432e+18," tension hai,, depression hai,, ",0.0,jonak2017
1337,867.0,"""depression ka""",2021-07-23 08:31:11+00:00,1.418488852717654e+18, Babar depression ka shikaar,0.0,zehraaa__09
1338,942.0,"""main suicide""",2020-08-11 04:24:37+00:00,1.2930405995373486e+18," Your sense of sarcasm is great, Sir. Banda waisey hi chullu bhar paani main suicide kar dey.",0.0,Prabhjyot_Madan
1339,941.0,"""depressed hoon""",2021-08-22 07:01:35+00:00,1.429337942355583e+18, Achaaa g ..Gud he neend pori krni chaheye ,0.0,mianzialahore
1340,489.0,"""depressed hoon""",2021-08-30 18:50:34+00:00,1.432415463410217e+18,                        vote for me,0.0,ShaqaifS
1341,938.0,"""depression hai""",2020-11-24 14:14:14+00:00,1.3312397106651423e+18,"Mere pass tension hai
Mere pass depression hai
Mere pass stress hai
Mere pass anxiety hai
Mere pass dark circles hai
Mere pass pimples or hair fall
bhi hai
Tumhare pass kya hai ghareebo??",0.0,Alif_arba
1342,831.0,"""main suicide""",2020-09-11 19:02:35+00:00,1.304495571957289e+18,Agar main logo ko paise vapas nahi kar paya toh main suicide karne ka soch raha hu muje pata hai aap log phele se bhaut logo ko help kar rahe ho but merepe aur koi rasta nahi baacha hai Ya toh main logo ko paise de paaunga I beg you please help me   ,0.0,itssavis97
1343,174.0,"""depression hai""",2019-02-04 09:24:02+00:00,1.0923530723812024e+18,kis baat ka depression hai tum logo ko paenchodo,0.0,HaseebImtiazz
1344,475.0,"""depression ka""",2021-09-07 12:27:06+00:00,1.4352180665274655e+18,"depression ka ye aalam hai, twitter ka dark mode hata liya hai",0.0,hey_feyy
1345,178.0,"""depression hai""",2021-06-04 13:24:00+00:00,1.400805535784571e+18,  Aoa uncle isi week hum ny midd die ab university bol rhi 21 june ko final star yh kia treeqa koi slbus b short ni kr rhy depression hai yh Study ni hoti,0.0,Ayesha23390140
1346,28.0,"""depression ka""",2021-11-07 10:09:00+00:00,1.4572889712521585e+18,Dagdag depression ka na naman ,0.0,Jsepdqit
1347,494.0,"""depression ka""",2013-04-05 11:52:59+00:00,3.2014201583477555e+17,He asks me why am I depressed. Koi usko bta de k wohi waja hai mere depression ka ,0.0,L30MIN0UX
1348,854.0,"""depression hai""",2020-05-29 20:18:19+00:00,1.266463906937045e+18,"Mere pass gharwalon ke taane hain, neendh hai, depression hai, dukh hai, tumhare pass kya hai?",0.0,Pnduproduction
1349,619.0,"""main marna""",2019-01-15 08:22:53+00:00,1.0850899260336252e+18,"   Tu mar jayga sheeday
Kyn apni bhari jawani main marna chahhta hai?",0.0,FhuttTheWuck
1350,73.0,"""depression hai""",2020-10-27 18:25:12+00:00,1.321156005368111e+18,Depression? Hai Flora ,0.0,Lerato_Ramz
1351,675.0,"""depression hai""",2021-08-24 12:06:47+00:00,1.4301395236194427e+18, So that you can have a personality. Hmare pass personality ke naam pe crypto or depression hai.,0.0,tintin__1_9_2_9
1352,66.0,"""depression ka""",2021-10-30 15:04:45+00:00,1.4544642963190743e+18,"
                      ka Salvation only Kabir Parmatmah kar Sagte he...
Must Watch Satsang On 

سادھنا چینل پر شام 07:00 بجے سے 08:00 بجے تک",0.0,VjDass2
1353,915.0,"""depression ka""",2021-11-17 08:38:20+00:00,1.4608900337332593e+18,  Ye ladki 10 logon k depression ka reason banegi ,0.0,SunShineMe143
1354,89.0,"""depression hai""",2013-11-02 17:15:52+00:00,3.966871119420539e+17," 5 

Depression hai tujy

",0.0,arshadsaeedkhan
1355,173.0,"""main marna""",2020-03-18 07:44:45+00:00,1.2401823368361e+18,"Tu jo najro ke saamne kal hoo ga nahi..
Tujhko dekhe bin main marna jau kahi
",0.0,Saira__Asim
1356,915.0,"""main suicide""",2020-08-23 09:24:17+00:00,1.297464669179961e+18,  Sir nda ka exam postponed nhi hona chahiye plz sir  main suicide kar dunga ,0.0,AmirKha96752622
1357,151.0,"""depression hai""",2020-04-09 19:43:42+00:00,1.2483358010725458e+18,   Depression hai tuje kakai judge tuje hi nai kiya sab ko kiya now what seaab?,0.0,qureshiadeeb99
1358,188.0,"""depression ka""",2021-10-10 18:06:26+00:00,1.4472622624487752e+18, Hahaha or depression ka Kiya bana ,0.0,sb_khak
1359,271.0,"""depression hai""",2018-11-15 09:19:44+00:00,1.0629985740264244e+18, Dy do wese depression hai kis cheez ka,0.0,iwordoh
1360,381.0,"""depression ka""",2013-04-20 12:53:00+00:00,3.2559293968011264e+17,"(Amazing Facts)
-
Jo nojawan music ziada suntay hain wo depression ka shikar ho jatay hain.

 *...r0dIkHEl...*
   *...mAlIk...*",0.0,MalIk_4113
1361,703.0,"""depressed hoon""",2019-08-26 02:30:21+00:00,1.1658137043923558e+18, Hmm,0.0,saad_ak_
1362,470.0,"""depression hai""",2020-06-17 15:23:51+00:00,1.2732751712484516e+18,Ye konsi depression hai jo larkion se baat karne se khatam hojati hai?,0.0,Its_Ahmyyyy
1363,678.0,"""depression ka""",2012-06-03 12:46:40+00:00,2.092648397538632e+17, y r u suddenly listening to daniel padilla omg chronic depression ka na ba. well at least hindi si aljur,0.0,cindycanares
1364,751.0,"""depression ka""",2022-02-11 09:15:56+00:00,1.4920648511283692e+18," Mai to bol rha, marega",0.0,4byes
1365,268.0,"""depression ka""",2013-07-18 16:47:36+00:00,3.5790449937915494e+17,  Ka ma ri!,0.0,debigtee
1366,111.0,"""depression ka""",2022-02-14 11:26:44+00:00,1.4931849326338048e+18,  i am in a business meeting in your hotels but my nearby room is making so much noises what can i do?,0.0,4byes
1367,768.0,"""khud se nafrat""",2014-12-12 10:41:40+00:00,5.433549944018903e+17,  Main tmhare sath zyada bakwas nhi kar skta par meri kismat kharab ha jo tm mere samne nhi. Tujh khud se nafrat ho jati,0.0,muradd_ali
1368,184.0,"""depression ka""",2022-02-08 13:33:16+00:00,1.4910424472162427e+18, ,0.0,4byes
1369,209.0,"""depressed hoon""",2020-06-26 12:33:32+00:00,1.2764937980553585e+18,        Itna depressed hoon ki can ki yaga pe can't kar diya,0.0,Rishi96324415
1370,392.0,"""depression ka""",2022-01-29 07:56:56+00:00,1.4873339293006848e+18,  ek mera depression ka retaliation hai ,0.0,AnonymousTejran
1371,25.0,"""depression hai""",2020-07-13 13:48:56+00:00,1.2826733665376502e+18,"Ye kon sa depression hai jo exam time me Instagram deactivate krne se chla jata hai.
",0.0,flamboyant278
1372,415.0,"""depression hai""",2020-09-07 20:05:20+00:00,1.303061814595461e+18, han bas bahanay maar dia karo. kya depression hai tme?,0.0,Syappakurii
1373,612.0,"""depression ka""",2021-08-21 09:42:28+00:00,1.4290160405126308e+18," Baş koi insaniat wala kam or awam ki bhalai na krna,ya to paisai new ijad krtai rhna,ya welai beth k books change krna, ya students k liyai depression Ka mawad bnana,",0.0,VvyfDJQ9rpgrxun
1374,391.0,"""main marna""",2021-06-10 14:48:22+00:00,1.403001097241858e+18, main marna behtr samjhunga,0.0,smileandletitg0
1375,602.0,"""depression hai""",2020-06-15 19:03:16+00:00,1.2726056108114575e+18,Ye konsi depression hai jo larkion se baat karne se khatam hojati hai?,0.0,apni_auqat_ma
1376,296.0,"""main marna""",2019-11-15 17:46:33+00:00,1.1953976923917148e+18," show se bahar fyt karna Drugs lena set par Batmeezi karna 
 main marna Batmeezi karna fr… ",0.0,KaranYa71702420
1377,391.0,"""main suicide""",2021-06-12 10:26:29+00:00,1.4036599651060572e+18," mera
main suicide karane ke lie soch liya tha.logo ka hansee majaak sahata raha 2019 saal mein hospital ke surgen ko mera lower lip dikhaaya. doctor ji ne mera lower lip theek ho jaayega bole. ye sun ke main bahut khush hua lekin sabase bada duhkh mere paas paise nahin hai",0.0,jaishreeshyam_8
1378,100.0,"""depression hai""",2022-01-19 10:29:48+00:00,1.4837485181330678e+18,Kis baat ka depression hai tumhe?,0.0,Swirlingdarvesh
1379,844.0,"""depression ka""",2021-07-25 13:43:38+00:00,1.4192922582313738e+18,Tm jesay haseen logo ki pics dekh kr hm Jessy ugly logo ko depression ka doura par jata ,0.0,jaa_dafa_ho
1380,382.0,"""depression ka""",2022-02-13 03:37:29+00:00,1.4927044522726154e+18,Boys be like: kaafi attach ho gye hai mere sath ab isko ignore krke depression ka mareez bnata hu...,0.0,_singhkavita
1381,146.0,"""depressed hoon""",2021-09-04 20:23:41+00:00,1.4342508361173934e+18, ,0.0,uzairah35021674
1382,200.0,"""main marna""",2020-02-28 13:48:52+00:00,1.2333886032853484e+18," Tu jo nazron ke samne kal hoga nahin,
Tujhko dekhe bin main marna jau kahin
 
 
 
",0.0,RoNakshiilove
1383,111.0,"""khud se nafrat""",2011-04-28 12:21:14+00:00,6.357851863370957e+16,"Itni Bhi Nafrat Na Karo Humse, Ki Hume Khud Se Nafrat Ho Jaye Abhi Bhi Ye Aas Hai Hume, Ki Ek Din Aapka Pyar Hum Paye",0.0,MastiShairs
1384,861.0,"""depressed hoon""",2021-08-23 18:55:43+00:00,1.429880044491526e+18, Udhaar p,0.0,Mashoorhamza
1385,413.0,"""main suicide""",2021-06-01 16:49:23+00:00,1.3997700620142715e+18," ATTENTION, aap main se jo bhi ""fake suicides"" shares ker rahe hai ,just for fun..Aise mat kerein iss tarah aap unka mazaaq uraa rahe hain jinho ne asal main suicide ki  ",0.0,Zahraaaspeaks
1386,481.0,"""main marna""",2021-04-24 07:20:02+00:00,1.3858560390193766e+18, Bolney sain kuch nahi hota jakey unkey pindey main marna padta,0.0,yogi123456
1387,731.0,"""depression hai""",2021-01-23 17:58:50+00:00,1.353039503175377e+18,Is jhaga m he depression hai.,0.0,turbulent_pie
1388,321.0,"""depression hai""",2020-02-02 04:52:59+00:00,1.223831656504496e+18,"Mere pas ""tension"" hai 
Mere pas ""depression"" hai
Mere pas ""stress"" hai
Mere pas ""anxiety"" hai
Mere pas ""dark circles "" hai 
Mere pas ""pimple"" or ""hair fall"" b hy
Tmhary pas kya hy Garibo???

 
Pls ab rts dena pls",0.0,RiazBb13
1389,965.0,"""depressed hoon""",2021-08-21 17:04:22+00:00,1.4291272477394657e+18,   Ye to boht Galat bt hai  ,0.0,Mashoorhamza
1390,138.0,"""depression hai""",2020-04-12 16:44:54+00:00,1.249377965797978e+18,Mere pas ghr walon k taany hen depression hai overthinking hai tumhare pas kya hai.,0.0,anumsheharyar
1391,258.0,"""main marna""",2021-09-05 13:50:13+00:00,1.4345142081174774e+18,kya faida paison ka bhae main marna chahti hooon,0.0,mishap29
1392,787.0,"""depressed hoon""",2019-08-22 12:15:51+00:00,1.1645114996222607e+18,  Ahahahahahahaha Ab Bizti ho Rahi to DM mai Bol Chuka....Bichari ,0.0,Nadeem_Youns007
1393,632.0,"""depression ka""",2012-08-19 15:24:24+00:00,2.3720840009680486e+17,  may childhood depression ka rin ba?,0.0,itsmejolo
1394,664.0,"""depression hai""",2020-08-17 09:33:20+00:00,1.2952926182642852e+18,  sir yaha jaan jayegi meri aap baad mai bakher lena sekhiya plss sirr bhut depression hai smjoo aapse ye umeed nhi hai ,0.0,Mohit79360123
1395,237.0,"""main suicide""",2016-04-21 16:46:42+00:00,7.231912379777556e+17,"Me :- Mom main suicide karne jaa raha hoon. 
.
.
.
Mom :- Ok, but khaali bottles mein paani bhar ke fridge mein... ",0.0,ItsKickTime
1396,908.0,"""main suicide""",2020-08-25 11:58:33+00:00,1.298228269368488e+18,Neet postponed aani chahie Nahin to main suicide kar lunga,0.0,ASHISH42436816
1397,50.0,"""depressed hoon""",2021-10-25 16:02:50+00:00,1.4526669754868244e+18,"Aaj ek e-girl gehra kaat ke chali gayi  ab mai official depressed hoon aur andr se tut gaya toh abse bs shit post karunga baaki ab jaake gand marao mujhe rona hai 

CTFU sir, abse aapko full support",0.0,Jattt_regiment
1398,530.0,"""depression hai""",2020-06-16 14:27:30+00:00,1.2728986021432238e+18,"Depression :
Me : Mujhe bahut depression hai ....
Parents : bahana mat banao Jake padhai kro ....
Friend : Iska tu Roz ka Rona hia !! 
Reality No one is there for you ...!! 
A bitter truth !!!!",0.0,KHUSHI_VIBES
1399,715.0,"""depression ka""",2011-11-02 15:16:01+00:00,1.3175142041112576e+17," nya under observation.psychiatrist ma]ok observe nya sbb tkt nya ya under depression ka pa,nang dah sik betol ka,",0.0,mirrrs_
1400,490.0,"""depression hai""",2018-03-31 09:08:22+00:00,9.800088918733455e+17, sab dhokha hai depression hai toh kahin bhi ja ke kuch nahi ho sakta,0.0,sunflowerlevy
1401,388.0,"""depression hai""",2021-04-27 06:15:51+00:00,1.3869270500076462e+18,    Behn mehnat saray teachers pehle bhi utni hi karty thay abh bhi utni hi ki hai online mein zyada karni pari hai majboori hai lakin online ka haal ap ko pata hai aur un bachon se bhi jaa ke puchain jin ko anxiety depression hai stress hai teachers ne apni zimadari puri kar di,0.0,ig_shozab
1402,367.0,"""depression hai""",2020-09-11 18:03:03+00:00,1.3044805925123318e+18, Bhai bss tabiyat saii nai depression hai problems hain kuch jab solve honge to ajaunga ,0.0,Extra_Cheesyyyy
1403,417.0,"""khud se nafrat""",2021-02-14 11:24:55+00:00,1.3609129036714066e+18," Hey bitchface tumhari jalan tumhare chehere pe dikh rahi thi .. Jo tum khud ho woh Rubina ko aur Jo Rubina actually hai woh khud ko kehna band Karo ... In weekend ka vaar you called yourself strong and opinionated. 
Lol
Episode dekho khud se nafrat ho jayegi 
",0.0,RubiMeraJahaan
1404,738.0,"""main marna""",2020-11-01 08:50:25+00:00,1.3228232965267866e+18,"Khuwabon ki duniya mukamal kahan ha
Jeeny ki khuwahish main marna yahan ha...
",0.0,Atiflicious1
1405,85.0,"""depression hai""",2020-07-09 05:04:52+00:00,1.2810919290783007e+18,"Still can't figure out:
Yeh konsa depression hai jo ldkiyun kai sath baat krkai theek hojata hai?",0.0,Anika_ismail
1406,81.0,"""khud se nafrat""",2019-07-23 15:23:55+00:00,1.1536871923189596e+18, Aisa kam hi nahi kiya jo khud se nafrat ho,0.0,jamalikhalid87
1407,657.0,"""depression hai""",2017-07-05 19:28:43+00:00,8.826826730844652e+17, Aur dressing bhi red bc :/ Lets see. Filhal to depression hai bc full time,0.0,PuliFlicks
1408,176.0,"""depression ka""",2013-09-17 21:06:01+00:00,3.800751919905055e+17," aur Quiz b hai subah. Depression ka Square ho gya.
 (Depression)^2",0.0,iMoizKhan
1409,738.0,"""depression hai""",2016-11-30 14:04:25+00:00,8.039628934274171e+17,"Bollywood:
Dil ko dukhana yehi chahat h,
Nend na ana yehi chahat hai.

Me:
Betta chahat naheen depression hai ye.",0.0,darwesh999
1410,195.0,"""depression hai""",2020-07-04 11:22:18+00:00,1.279374973765894e+18,Ya konsa depression hai jo WhatsApp ki dp remove karnay say khatam hojata hai.,0.0,Dawar_Tweets
1411,210.0,"""depression hai""",2021-06-01 07:37:41+00:00,1.3996312201750364e+18,Ye konsa depression hai Jo Larki se bat karne par Khatam hojata hai?,0.0,ahsanr28
1412,72.0,"""depression hai""",2020-04-21 12:20:40+00:00,1.252572962919723e+18,"Mere Paas Gharwalon
Ke Taane Hain, Neend Hai,
Depression Hai, Dukh Hai,

Tumhare Paas Kya Hai..?",0.0,Shivam729633
1413,763.0,"""depression hai""",2021-08-05 15:49:41+00:00,1.4233102465214464e+18,"  thode se sad kya hue sale status daal dete hai''feeling depressed''

Sala ye konsa depression hai jo ata hai jata hai",0.0,bhaag_musafir
1414,420.0,"""depression hai""",2021-10-13 09:39:37+00:00,1.448221880826024e+18,Ye konsa depression hai jo ladki se baat karke hi thek hotta hai?,0.0,Iamspeed23
1415,98.0,"""depression ka""",2013-12-11 20:04:02+00:00,4.10862559713964e+17,"Jo log aksar kehtay hein ke woh kitnay ""depressed"" hein, unhein depression ka D bhi mila tou cheekhein niklein gi un ki.",0.0,reltus
1416,556.0,"""depression ka""",2022-01-15 18:06:59+00:00,1.4824140214751887e+18,"Boys be like:                                      ""kafi attach hogyi h mere sath ..ab isko ignore kr ke depression ka mareez banata hu""",0.0,sani_hun_yawr
1417,457.0,"""depression ka""",2022-01-21 06:14:17+00:00,1.4844089943242588e+18,  noice behavior bro depression hota har insan ko phir ap k depression ka level Kuch zeyda high ha,0.0,Kiran_hun
1418,127.0,"""depressed hoon""",2020-10-16 08:13:25+00:00,1.317015780655997e+18, aap ko nahi pata.. 2 years ho gaya hai mera .. abhi selection nahi hua to   sab phone karke distrub kar rahe hain .. bahut depressed hoon,0.0,sanjib68155066
1419,317.0,"""depressed hoon""",2021-09-02 01:26:45+00:00,1.433239945389478e+18, ,0.0,zeexhanali8
1420,219.0,"""depression ka""",2022-02-13 18:15:23+00:00,1.49292538268058e+18,Kal phir match hai. Kal phir depression ka shikaar hona parega ,0.0,ahmedalitweets
1421,199.0,"""main suicide""",2021-10-02 16:39:51+00:00,1.444341367941976e+18, Sir mujje  2 no she fir she comp de diya sir aap hi batao CBSE NE DHOKA DIYA MAIN suicide kr lunga,0.0,RohitTh29046537
1422,592.0,"""depression hai""",2020-08-21 09:28:52+00:00,1.2967410461398098e+18,   sir pls postponed neet/ jee me apne ghr ganjbasoda se Gwalior aye perso h or yaha akr 14 din ke liye quarantine kr diya bhout anxiety depression hai sir pls postponed hum sb gahbra rhe h transport vhe muskil se mil rha h!,0.0,kajal_swarnkar
1423,842.0,"""main suicide""",2020-09-09 03:24:32+00:00,1.3035347281594573e+18, Teri toh itni neechi standard hai ke tussae baat bhai koi nahi bolta.. tujhe pari hai unki nam bech khane ki.. apni toh nam hai nahi.. unko bura bolke thori bahot follower barha rahi hai..pehli boli ssr depression main suicide.. ab murder angle aya.. padmashree return kar! Saali,0.0,AkhterMubina
1424,935.0,"""depression ka""",2021-07-15 07:18:13+00:00,1.41557138852232e+18,"Ikaw nagpadala ng threat na may kasamang kung ano-ano (di ko na babanggitin kung ano), tapos magli-live ka saying may depression ka, tatapusin mo nalang buhay mo kasi puro bash naman natatanggap mo. FIRST OF ALL, BAKIT MO GINAWA YON KUNG ALAM MO MAY DEPRESSION K???",0.0,ruthieortigoza
1425,167.0,"""depression ka""",2013-09-26 16:47:29+00:00,3.832716205443154e+17, choro. depression ka time 2 baje shuru hota hai. :D where's your kik?,0.0,HaseebTheShah
1426,264.0,"""depression ka""",2022-02-13 12:44:20+00:00,1.4928420709058847e+18,  Sonyliv,0.0,4byes
1427,362.0,"""depression ka""",2022-02-02 09:15:48+00:00,1.4888033290020618e+18, I once ending up used to that depression.ka ro amogela once,0.0,BrianM_Mokoena
1428,551.0,"""depressed hoon""",2019-08-30 14:02:19+00:00,1.1674373936848364e+18, Kya hoa ,0.0,saad_ak_
1429,329.0,"""main marna""",2021-07-20 07:00:26+00:00,1.417378851253072e+18, Haan tou asal main marna thori hai,0.0,frieschahiye
1430,155.0,"""main marna""",2020-03-30 19:22:46+00:00,1.2447066548781834e+18,"sozae firaaq-e-yaar main marna nhi 
Kamaal
mr mr kya hijr-e-yaar mai jeena kamaal hai",0.0,Darkashif3
1431,637.0,"""depression hai""",2021-08-27 18:22:09+00:00,1.431321150374785e+18,"Mere pass tension hai
Mere pass depression hai
Mere pass stress hai
Mere pass anxiety hai
Mere pass dark circles hai
Mere pass pimples or hair fall bhi hai
Tumhare pass kya hai ghareebo??",0.0,Deadsoul20_02
1432,830.0,"""depression ka""",2022-02-10 17:50:49+00:00,1.4918320403998556e+18,Sab log CA ban rhe ha aaj aur mai sbke post ke neeche jake congratulations likh rha hu,0.0,4byes
1433,334.0,"""main marna""",2021-07-18 18:45:52+00:00,1.4168316031841772e+18,"Khuwabo ki Dunia mukammal kahan hai
Jeeny ki khwahish main marna yahan hai
Manzil yahi hai , yahi kaarwan hai
Jeeny ki khuwahish main marna yahan hai",0.0,bakar_dgaf
1434,372.0,"""khud se nafrat""",2021-04-07 04:48:38+00:00,1.3796573434037125e+18, maaf krdo ye avi ki waja se mjhe khud se nafrat hogyi hai,0.0,defnotnawaal
1435,285.0,"""depression hai""",2020-06-26 06:25:15+00:00,1.2764011167422218e+18, Ye kesa depression hai,0.0,seemisain
1436,54.0,"""depression ka""",2022-02-09 15:43:11+00:00,1.4914375295934136e+18, Ye left side first 2 ladkiyaan nepali lg rhi ha aankh chote ha unke,0.0,4byes
1437,547.0,"""main marna""",2019-03-26 20:09:56+00:00,1.1106350142559804e+18," chapati jysi shakal wali hijri Andhi bhi hogai ho kyea???? goor sy dykh tyry patwari hain jo aj bychain hain k BAOO g ko jail main marna chyea tha uski zamanat kysy hogai,?? kyun k bhagori mariyam ka plan yahi tha k bao g ko jail main marwaya jay taky KHAN pr ilzam lag saky",0.0,Rabiawaseem3
1438,411.0,"""khud se nafrat""",2021-02-21 18:40:34+00:00,1.363559253840044e+18,  Ab toh intellectual word bhi khud se nafrat krta hoga,0.0,riik_27
1439,709.0,"""main suicide""",2020-12-07 11:03:49+00:00,1.3359028310653747e+18, Areee abb toh delete kar do tweet... Itni insult meri ho toh main suicide kar lun... ,0.0,mnjmakhija
1440,93.0,"""khud se nafrat""",2019-07-03 06:53:43+00:00,1.1463110389559706e+18,  Tum khud se nafrat karte reh jaoge aur koi teesra desert cult wala tumhe maarkar nikal jaayega...,0.0,tweeterindiana
1441,486.0,"""main marna""",2021-04-21 06:32:07+00:00,1.3847568168825078e+18,"   Have mentioned it.This CM enjoys confidence of RaGa. Arrey, Koi toh inki asliyat dikha do. Yogi,Modi ko jam kar koso,din Raat, Koi dikkat Nahi hai, adhikar hai apka. Par inhone jo paap kiyA Uska bhi toh hisab rakho,ya Cong shasit Rajya main marna saubhagya ki baat hai?",0.0,JaiAja_Mahakaal
1442,219.0,"""khud se nafrat""",2021-08-24 20:57:37+00:00,1.430273112185008e+18, Tum log is chapri ko bhaav dete kyu ho... Flim critic hai ye... Lekin bokta uske alawa hi poora din...  Dare to take name of salman khan fat ti kyu hai... Deshdrohi pe bi ek review kar le  khud se nafrat ho jayegi...,0.0,DilipA1708
1443,171.0,"""depression ka""",2013-09-24 15:12:20+00:00,3.8252289909917696e+17,"Tip
Ek tehqeeq k mutabiq jo log zeada ande egg khate hen wo aam logon se 60% kam depression ka shikar hote hen.",0.0,Dr_Ali786
